,census_tract,code_simple,score
441,7907.0,21.0,29.1147967448
442,7908.0,21.0,35.122847955
443,7910.0,21.0,43.0999655922
444,8002.0,21.0,48.9429347009
445,8003.0,21.0,51.0142825718
446,8006.0,21.0,47.2677284893
447,8101.0,21.0,49.039699903
448,8102.0,21.0,34.4806014807
449,8200.0,21.0,54.2447655348
450,8301.0,21.0,58.6301388002
451,8303.0,21.0,57.0404852352
452,8305.0,21.0,0.959684332342
453,8306.0,21.0,59.4756729992
454,8307.0,21.0,55.6209715766
455,8310.0,21.0,60.8528277937
456,8311.0,21.0,49.0266329574
457,8312.0,21.0,49.2948392315
458,8313.0,21.0,58.558564386
459,8324.0,21.0,60.1685088845
460,8327.0,21.0,52.3594142441
461,8328.0,21.0,17.189229727
462,8329.0,21.0,64.7281248064
463,8330.0,21.0,44.4777764818
464,8331.0,21.0,53.5297012984
465,8333.0,21.0,46.3650601039
466,8335.0,21.0,41.5149611384
467,8336.0,21.0,35.4670160491
468,8337.0,21.0,42.5311840447
469,8339.0,21.0,57.2624657174
470,8340.0,21.0,43.585852805
471,8341.0,21.0,27.1549714057
472,8343.0,21.0,14.6462312826
473,8344.0,21.0,48.3958012201
474,8345.0,21.0,61.4186585796
475,8346.0,21.0,68.2216579273
476,8347.0,21.0,44.7473541407
477,8348.0,21.0,43.3682030335
478,8349.0,21.0,40.7325858559
479,8350.0,21.0,96.8542088606
480,8351.0,21.0,36.0540127609
481,8352.0,21.0,35.1634508202
482,8353.0,21.0,41.0367090482
483,8354.0,21.0,40.9109811354
484,8355.0,21.0,37.7638495853
485,8356.0,21.0,36.1062537412
486,8357.0,21.0,35.2573199402
487,8358.0,21.0,43.6138868055
488,8359.0,21.0,20.0255124801
489,8360.0,21.0,49.8850819399
490,8361.0,21.0,37.7934612246
491,8362.0,21.0,41.2900141286
492,8363.0,21.0,14.3623159602
493,8364.0,21.0,31.4697907359
494,8365.0,21.0,50.297431561
495,8366.0,21.0,55.2452167808
496,8501.0,21.0,60.8542449135
497,8502.0,21.0,57.6544115257
498,8503.0,21.0,55.5901582733
499,8504.0,21.0,49.0179858924
500,8505.0,21.0,52.4614517616
501,8506.0,21.0,44.9537789986
502,8507.0,21.0,39.9330499998
503,8509.0,21.0,47.369526587
504,8510.0,21.0,37.2006459657
505,8511.0,21.0,99.9960466386
506,8512.0,21.0,56.2524997907
507,8513.0,21.0,58.0151720923
508,8600.0,21.0,17.8103806186
509,8701.0,21.0,10.3943390621
510,8702.0,21.0,40.2963965092
511,8800.0,21.0,15.1694189244
512,8901.0,21.0,42.3032935484
513,8902.0,21.0,36.6334712875
514,9000.0,21.0,16.1169789178
515,9101.0,21.0,63.6802419212
516,9102.0,21.0,35.4055929029
517,9103.0,21.0,63.998524295
